,Nombre Hotel,Comentario,Sentimiento,Sentimiento_VADER
341,sofitel,"Me alojé en el hotel Sofitel Chicago Water Tower hace un par de semanas mientras estuve en Chicago por 3 noches. Debo decir que NO me impresionó. Este es un ejemplo de un hotel que se esfuerza demasiado con pocos resultados excepto inflar su factura. Para empezar, el vestíbulo del hotel era totalmente llamativo. Tenía esculturas y obras de arte que parecían sin sentido y supongo que se suponía que debían darle un aire de estilo. La habitación estaba bien, supongo, pero ciertamente no vale la pena el precio superior que pagué por ella. La comida del hotel se presentó como si fuera una especie de cocina francesa increíble, pero la comida, aunque estaba bien preparada, no tenía un sabor especial y, nuevamente, era demasiado cara. Mi veredicto final es evitar este hotel si es posible. Simplemente no vale la pena.",POSITIVO,NEGATIVO
342,sofitel,"Me alojé en Sofitel con mi marido durante un fin de semana y ¡NUNCA volveré a alojarme allí! El personal fue grosero, la habitación estaba sucia y la decoración es fea y llamativa. ¡EVITAR a toda costa!",NEUTRAL,POSITIVO
343,sofitel,"Mi marido y yo nos alojamos en el Sofitel Chicago Water Tower por tres noches el mes pasado. Estábamos celebrando nuestro aniversario, así que decidimos derrochar en la Suite Prestige. Según el sitio web, nos iban a dar una vista de la ciudad o del parque, ninguna de las cuales teníamos. En cambio, nuestra habitación daba a un campo sucio con algunos árboles escasos. La mujer que nos registró en nuestra habitación fue grosera e impaciente, y el hombre que nos ayudó con nuestras maletas fue el mismo. Cuando llegamos a la habitación, las camas estaban descuidadas y los pisos necesitaban urgentemente una aspiradora. El baño estaba sucio y había pasta de dientes seca en el lavabo. Mi esposo solicitó que nos dieran otra habitación, preferiblemente una limpia, pero el recepcionista nos dijo que no había otras habitaciones disponibles. Si tuviera la oportunidad, no volvería a alojarme en este hotel, incluso si me ofrecieran una noche gratis.",NEUTRAL,POSITIVO
344,sofitel,"Alojarme en el Sofitel fue una de las experiencias menos placenteras que he tenido en Chicago. Al entrar, nadie se ofreció a llevar mi equipaje, así que me vi obligado a llevarlo hasta el mostrador de facturación. El personal de recepción no era amable ni acogedor. La habitación era más pequeña de lo que esperaba y olía a gamuza sintética. Decidí tomar algo y comer algo en Le Bar y, al entrar, noté de inmediato lo poco iluminada que estaba la habitación. Apenas podía ver la cara del camarero. Las bebidas estaban bien y la comida era inferior a lo que esperaba. Después de una hora, estaba listo para ir a la cama, así que volví a mi habitación para acostarme. El colchón era sorprendentemente duro. El ruido también era más alto de lo esperado. Afortunadamente, fue solo una estadía de una noche.",NEUTRAL,POSITIVO
345,sofitel,"Después de llegar al hotel Sofitel Chicago Water Tower me recibieron con mala educación y desprecio. Mis reservas de habitación se habían reservado dos veces y, en lugar de la suite que esperaba, me dieron una habitación mucho más pequeña. En lugar de tener conserje tenía cucarachas. La cena me dejó deseando comida rápida. El bar me dejó mal sabor de boca con el licor barato y la cerveza caliente.",NEUTRAL,POSITIVO
346,sofitel,"El Hotel Sofitel Chicago Water Tower se anuncia a sí mismo como un hotel de lujo de 4 estrellas, pero el lujo evidentemente está en los ojos de quien lo mira. Lleno de arte moderno trillado y muebles modulares de aspecto económico que parecen sacados directamente del último catálogo de Ikea, este trozo de vidrio de 32 pisos tiene que ser uno de los hoteles más feos que he visto en mi vida. El diseño ""urban chic"" no es sinónimo de comodidad; Los muebles de asiento y de cama están hechos más para el suelo de diseño que para su uso real. El servicio de habitaciones es caro, lento y la comida que finalmente obtienes es mediocre en calidad y sabor. El hotel cuenta con dos bares: el Café des Architectes Bar y el simplemente llamado Le Bar. ¡Los nombres franceses cursis y los atuendos modernos y modernos no son un buen bar de hotel! Excelente servicio, precios justos, personal amable y competente es lo que hace que un bar sea excelente, nada de lo cual no encontrará en ninguno de estos bares. Café des Architectes es también un restaurante que ofrece ""menús de temporada que ofrecen cocina contemporánea con raíces francesas"", lo que significa porciones pequeñas y precios elevados con una calidad cuestionable. Incluso el antiguo filet mignon no hizo honor a su reputación y resultó ser un pequeño trozo de carne seca en lugar de un filete suculento. Pase por alto este si está buscando una estadía cómoda y agradable en el centro de Chicago. La Torre del Agua está seca.",NEGATIVO,NEGATIVO
347,sofitel,"El Sofitel Chicago Water Tower, aunque en teoría parece una buena idea, tiene muchos inconvenientes. A primera vista parece bastante lujoso y grandioso, pero no se pueden pasar por alto algunas de sus deficiencias. El hotel es bastante alto, tiene 32 pisos, y el ruido de los pisos y habitaciones contiguos a veces es bastante molesto. Los miembros del personal hacen poco para intentar mejorar la situación del huésped insatisfecho, por lo que parece que sus peticiones de ayuda pasan desapercibidas. El hotel intenta adoptar un sabor francés, pero sus esfuerzos son insuficientes. Las únicas influencias francesas reales se encuentran en los nombres de los restaurantes y bares. El hotel está convenientemente ubicado en el corazón de la ciudad, pero esta ubicación también contribuye a la sensación poco acogedora del establecimiento. La misma queja sobre las habitaciones y el ruido se aplica al hotel en general. El tráfico y el ruido de la ciudad impiden disfrutar plenamente de su estancia aquí. En general, no recomendaría este hotel. Haz una elección diferente.",POSITIVO,POSITIVO
348,sofitel,"Mientras viajaba por Chicago me alojé en el Sofitel de Chestnut Street. Aunque el hotel era hermoso y cómodo como sugieren los anuncios; El servicio era muy deficiente. Llegué tarde en la noche y dormí tranquilamente antes de que me despertaran al amanecer. Reservé una habitación en uno de los pisos inferiores sin tener conocimiento de las obras que se estaban realizando en la zona. Me quejé de que no me habían informado de la construcción y solicité otra habitación. Mi queja fue totalmente ignorada. Me dijeron que no había otras habitaciones disponibles en todo el hotel. Cuando le expliqué que el ruido era molesto, me trataron con rudeza. La mujer de la recepción me preguntó si pensaba que podía hacer que los trabajadores se detuvieran. Entiendo que el personal no tiene control sobre el ruido. Sin embargo, sí sabían de la construcción. Información que no tenía en el momento de la reserva. Información que habría influido en mi decisión. Luego tratarme tan groseramente por hacérselo saber. No me alojaré allí de nuevo.",NEUTRAL,NEGATIVO
349,sofitel,"El Sofitel Chicago Water Tower en el centro de la ciudad se anuncia como un hotel de lujo de cuatro estrellas. Sin embargo, la arquitectura moderna y una ubicación conveniente parecen ser sus únicas ventajas confiables. El servicio de habitaciones está disponible las 24 horas del día, pero ofrece una variedad limitada de artículos y, a menudo, un servicio letárgico. En el recinto hay dos bares, lo que a primera vista resulta atractivo. Una vez dentro, los clientes no reciben la calidad de servicio que se espera y hay una ausencia total de privacidad de cualquier tipo. Las habitaciones son relativamente espaciosas y limpias, pero la falta de artículos de tocador y personales adecuados puede interferir con la rutina de los huéspedes. Obtener toallas y productos de aseo adicionales es demasiado difícil. Si es un viajero que busca una experiencia relajante y sin complicaciones, con un servicio al cliente confiable, reservar una habitación aquí probablemente no sea una opción viable.",NEUTRAL,NEGATIVO
350,sofitel,"Me alojé en este hotel por 2 noches. Tenía grandes esperanzas ya que este es un hotel de 4 estrellas y parece bastante elegante según las fotografías que he visto. Al entrar al edificio, se puede ver fácilmente que es limpio y de alta clase. El vestíbulo era bonito y todo parecía como debería ser. Sin embargo, tan pronto como entré a mi habitación, era completamente diferente a todo lo anterior. Estaba sucio, con manchas amarillas visibles en las paredes y alrededor del baño. La habitación tampoco estaba completamente organizada como todas las demás habitaciones de hotel en las que he estado. También se percibía un olor persistente procedente de los últimos inquilinos. Cuando llamé a la recepción por estos problemas, enviaron a alguien para solucionarlo. Salí del hotel unas dos horas y al regresar, ¡todavía estaban allí! Esta es una cantidad de tiempo excesiva para corregir estos errores flagrantes. El olor tampoco desapareció por completo cuando terminaron. Como estaba demasiado cansado, decidí lidiar con eso por el resto de mi estadía aquí y concentrarme en disfrutar mis vacaciones en Chicago. Espero que su exterior superficial no engañe a otros como me engañó a mí.",NEUTRAL,POSITIVO
351,sofitel,"Cuando hice mis reservas en Softiel en Chicago, esperaba lo último en lujo, pero Softiel no lo cumplió. Todo estuvo bien. No gasto dinero en un hotel de calidad por ""simplemente está bien"". Si quiero ""simplemente está bien"", ¡me registraré en el Days Inn! En primer lugar hubo problemas con nuestra reserva. ¡Pedí tener una habitación cerca de los pisos superiores y mi habitación en realidad solo estaba en el quinto piso! El recepcionista fue de poca ayuda para solucionar este problema. Finalmente lo arreglé, pero ciertamente no me sentí en absoluto como un huésped valioso durante este proceso. Más tarde, cuando bajé a pedir direcciones e información en el mostrador, el empleado fue muy frío y brusco con nosotros. La habitación era bastante bonita, pero la ducha no tenía la presión de agua adecuada. El segundo día de nuestra estancia, el servicio de limpieza no repuso nuestros jabones ni nuestro café. Tampoco vaciaron una de nuestras papeleras. Menor, lo sé, pero cuando pagas por una experiencia de lujo, ¡esperas lujo! El hotel en sí era bonito, pero el personal realmente no cumple. Yo no me quedaría aquí otra vez. Puedes conseguir una habitación bonita y limpia en LaQuinta por 1/4 del precio y el personal es mucho más servicial.",NEUTRAL,NEGATIVO
352,sofitel,"Nuestra estancia en el Sofitel estuvo definitivamente por debajo de nuestras expectativas. El personal no fue muy amable conmigo después de que esperé varios minutos hasta que me notaron. Al principio no se pudo encontrar mi reserva, por lo que me proporcionaron una habitación libre. El hotel estaba bastante limpio. Sin embargo, una vez que llegamos a la habitación y nos acostamos en la cama, encontramos que la cama era ruidosa. Simplemente sentarse sobre él producía un chirrido que era desagradable. Inmediatamente llamamos a la recepción y les informamos de nuestra preocupación. Nos dijeron que bajáramos para arreglar las cosas. Una vez que bajamos, nos proporcionaron otro número de habitación. Sin embargo, tuvimos que esperar media hora para que limpiaran y prepararan otra habitación. Para ser un hotel con tan buenas críticas, me decepcionó mucho la cantidad de tiempo que tuve que dedicar a instalarme en una habitación.",NEUTRAL,NEGATIVO
